date,ppl,geo,gtype,glat,glon,gbox0,gbox1,gbox2,gbox3,ginfo,desc
1899年12月1日,弗里茨·克莱斯勒,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1899年12月1日，弗里茨·克莱斯勒在柏林与尼基施·阿图尔指挥的柏林爱乐乐团合作举办了一张音乐会，当晚，有小提琴无冕王之称的欧仁·伊萨伊在座。
1899年12月1日,欧仁·伊萨伊,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1899年12月1日，弗里茨·克莱斯勒在柏林与尼基施·阿图尔指挥的柏林爱乐乐团合作举办了一张音乐会，当晚，有小提琴无冕王之称的欧仁·伊萨伊在座。
1900年-1902年,弗里茨·克莱斯勒,Scandinavia,administrative,44.4616446,-89.14927850000002,44.45353789999999,44.4678446,-89.15624179999998,-89.13611429999996,Scandinavia-Waupaca County-威斯康星州-美国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1900年-1902年,弗里茨·克莱斯勒,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1900年-1902年,弗里茨·克莱斯勒,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1900年-1902年,弗里茨·克莱斯勒,西班牙,administrative,39.3262345,-4.838064900000001,27.43354260000001,43.9933088,-18.3936845,4.5918885000000005,西班牙,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1900年-1902年,弗里茨·克莱斯勒,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1900年-1902年,弗里茨·克莱斯勒,德国,administrative,51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.041931900000002,德国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1900年-1902年,弗里茨·克莱斯勒,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1900年-1902年,弗里茨·克莱斯勒,奥地利,administrative,47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776000000002,奥地利,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。
1902年9月,弗里茨·克莱斯勒,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1902年9月，弗里茨·克莱斯勒与哈瑞特在纽约成婚。
1923年4月23日,弗里茨·克莱斯勒,上海,city,31.2252985,121.4890497,31.0652985,31.3852985,121.3290497,121.6490497,上海市-黄浦区-上海市-200010-中国,1923年4月23日，弗里茨·克莱斯勒夫妇乘Str.Shanghai Maru号轮船抵达上海，钢琴伴奏Michael Raucheisen同行。
1924年,弗里茨·克莱斯勒,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1924年，弗里茨·克莱斯勒回到柏林。
1929年6月19日,弗里茨·克莱斯勒,格拉斯哥,city,55.86113889999999,-4.2501672,55.7011389,56.0211389,-4.4101672,-4.0901672,格拉斯哥-Glasgow City-苏格兰-G2 1DY-英国,1929年6月19日，弗里茨·克莱斯勒荣获格拉斯哥大学名誉法学博士学位。
1938年,弗里茨·克莱斯勒,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1938年，弗里茨·克莱斯勒迁往巴黎。
1941年4月27日,弗里茨·克莱斯勒,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1941年4月27日，弗里茨·克莱斯勒在纽约遭遇车祸，头骨破裂。
1943年,弗里茨·克莱斯勒,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1943年，弗里茨·克莱斯勒移民美国，并入美国国籍。
1962年1月29日,弗里茨·克莱斯勒,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1962年1月29日，弗里茨·克莱斯勒在纽约逝世。
1852年11月21日,弗朗西斯科·塔雷加,Villarreal,hamlet,37.5489311,-1.6357403999999998,37.5289311,37.5689311,-1.6557403999999998,-1.6157404,Villarreal-Alto Guadalentín-Murcia-30813-西班牙,1852年11月21日，弗朗西斯科·塔雷加在Villarreal出生。
1862年,弗朗西斯科·塔雷加,巴塞罗那,city,41.3828939,2.1774322,41.31703529999999,41.4679135,2.0524977,2.2283555,巴塞罗那-BCN-加泰罗尼亚-西班牙,Julián Arcas听说了弗朗西斯科·塔雷加非凡的音乐天赋，于1862年带领弗朗西斯科·塔雷加前往巴塞罗那学习。
1865年,弗朗西斯科·塔雷加,Valencia,city,39.4699014,-0.3759513,39.2784496,39.5666202,-0.4325512,-0.2725205,València-Comarca de València-巴伦西亚-Comunitat Valenciana-西班牙,1865年，弗朗西斯科·塔雷加带着一把吉他只身前往Valencia过着流浪自由的生活，后因国家动荡而参军。
1874年,弗朗西斯科·塔雷加,马德里,city,40.4167047,-3.7035825,40.3119774,40.6437293,-3.8889539,-3.5179163,马德里-Área metropolitana de Madrid y Corredor del Henares-Comunidad de Madrid-28001-西班牙,1874年，弗朗西斯科·塔雷加获得富商Antonio Canesa的资助得以进入马德里音乐学院进行深造，虽然弗朗西斯科·塔雷加主修的是钢琴，但最后还是选择了吉他伴随他一生。
1877年,弗朗西斯科·塔雷加,马德里,city,40.4167047,-3.7035825,40.3119774,40.6437293,-3.8889539,-3.5179163,马德里-Área metropolitana de Madrid y Corredor del Henares-Comunidad de Madrid-28001-西班牙,1877年，弗朗西斯科·塔雷加在马德里的阿尔汗布拉剧场举行了一场吉他独奏音乐会，获得了巨大的成功。
1885年,弗朗西斯科·塔雷加,巴塞罗那,city,41.3828939,2.1774322,41.31703529999999,41.4679135,2.0524977,2.2283555,巴塞罗那-BCN-加泰罗尼亚-西班牙,1885年，弗朗西斯科·塔雷加定居巴塞罗那，致力于吉他创作。
1909年12月15日,弗朗西斯科·塔雷加,巴塞罗那,city,41.3828939,2.1774322,41.31703529999999,41.4679135,2.0524977,2.2283555,巴塞罗那-BCN-加泰罗尼亚-西班牙,1909年12月15日，弗朗西斯科·塔雷加在巴塞罗那逝世。
1668年,弗朗索瓦·库普兰,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,弗朗索瓦·库普兰1668年生于巴黎，父亲是在巴黎圣-热尔韦教堂担任管风琴师的夏尔·库普兰。
1668年11月10日,弗朗索瓦·库普兰,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1668年11月10日，弗朗索瓦·库普兰在巴黎出生。
1733年,弗朗索瓦·库普兰,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1733年，弗朗索瓦·库普兰将巴黎圣-热尔韦教堂管风琴师的职位传给侄子尼古拉。
1733年9月12日,弗朗索瓦·库普兰,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1733年9月12日，弗朗索瓦·库普兰在巴黎逝世。
1878年3月23日,弗朗兹·施雷克尔,摩纳哥,city,43.7311424,7.4197576000000005,43.7247599,43.7519311,7.409027900000001,7.4398704,摩纳哥,1878年3月23日，弗朗兹·施雷克尔在摩纳哥出生。
1892年,弗朗兹·施雷克尔,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1892年，弗朗兹·施雷克尔入维也纳音乐与表演艺术大学学习。
1907年,弗朗兹·施雷克尔,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1907年，弗朗兹·施雷克尔建立维也纳爱乐合唱团。
1920年-1932年,弗朗兹·施雷克尔,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1920年-1932年，弗朗兹·施雷克尔任柏林高等音乐学校校长。
1934年5月21日,弗朗兹·施雷克尔,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1934年5月21日，弗朗兹·施雷克尔在柏林逝世。
1874年12月22日,弗朗兹·施密特,布拉迪斯拉发,city,48.1516988,17.1093063,47.9916988,48.3116988,16.9493063,17.2693063,布拉迪斯拉发-Bratislava-Bratislavský kraj-813 70-斯洛伐克,1874年12月22日，弗朗兹·施密特在布拉迪斯拉发出生。
1914年,弗朗兹·施密特,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1914年，弗朗兹·施密特入维也纳音乐学院任教。
1939年2月11日,弗朗兹·施密特,Perchtoldsdorf,administrative,48.11693629999999,16.2559683801349,48.1001059,48.1338515,16.2181849,16.2990447,Gemeinde Perchtoldsdorf-Bezirk Mödling-Niederösterreich-2380-奥地利,1939年2月11日，弗朗兹·施密特在Perchtoldsdorf逝世。
1791年7月26日,弗朗兹·克萨韦尔·沃尔夫冈·莫扎特,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1791年7月26日，弗朗兹·克萨韦尔·沃尔夫冈·莫扎特在维也纳出生。
1844年7月29日,弗朗兹·克萨韦尔·沃尔夫冈·莫扎特,卡罗维发利,city,50.2304694,12.8710769,50.16693770000001,50.266775,12.784855,12.943976300000001,卡罗维发利-okres Karlovy Vary-Karlovarský kraj-Severozápad-捷克,1844年7月29日，弗朗兹·克萨韦尔·沃尔夫冈·莫扎特在卡罗维发利逝世。
1819年4月18日,弗兰兹·冯·苏佩,Split,city,43.5115555,16.4396801,43.3515555,43.6715555,16.2796801,16.5996801,Split-Grad Split-Splitsko-dalmatinska županija-21000-克罗地亚,1819年4月18日，弗兰兹·冯·苏佩在Split出生。
1895年5月21日,弗兰兹·冯·苏佩,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1895年5月21日，弗兰兹·冯·苏佩在维也纳逝世。
1882年7月8日,帕西·葛人杰,墨尔本,administrative,-37.814217600000006,144.9631608,-37.85067,-37.77545,144.89709,144.9913426,墨尔本-维多利亚州-澳大利亚,1882年7月8日，帕西·葛人杰在墨尔本出生。
1895年5月,帕西·葛人杰,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1895年5月，帕西·葛人杰随着母亲萝丝到法兰克福学习钢琴及作曲。
1895年5月,帕西·葛人杰,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1895年5月，帕西·葛人杰随着母亲萝丝到法兰克福学习钢琴及作曲。
1901年,帕西·葛人杰,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,1901年，帕西·葛人杰随母亲前往英国伦敦，此时的帕西·葛人杰开始展现作曲技巧。
1907年,帕西·葛人杰,挪威,administrative,64.5731537,11.528036439548199,57.759005200000004,71.3848787,4.0875274,31.7614911,挪威-Ytterbyvegen-Namsos-Trøndelag-7810-挪威,1907年，帕西·葛人杰在挪威拜访了爱德华·格里格，爱德华·格里格使用民谣的手法影响了帕西·葛人杰，使帕西·葛人杰也开始收集、创作改编大量英国民谣。
1907年,爱德华·格里格,挪威,administrative,64.5731537,11.528036439548199,57.759005200000004,71.3848787,4.0875274,31.7614911,挪威-Ytterbyvegen-Namsos-Trøndelag-7810-挪威,1907年，帕西·葛人杰在挪威拜访了爱德华·格里格，爱德华·格里格使用民谣的手法影响了帕西·葛人杰，使帕西·葛人杰也开始收集、创作改编大量英国民谣。
1961年2月20日,帕西·葛人杰,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1961年2月20日，帕西·葛人杰在纽约逝世。
1649年1月22日,帕斯科·科拉斯,里姆斯,administrative,43.0538068,2.2176533,43.0113978,43.0816037,2.1803301,2.3094343999999998,利穆-Limoux-Aude-Occitanie-法国-11300-法国,1649年1月22日，帕斯科·科拉斯在里姆斯出生。
1709年7月17日,帕斯科·科拉斯,Versailles,administrative,48.8035403,2.1266886,48.7792385,48.8286153,2.0699384,2.1683504,Versailles-Yvelines-法兰西岛大区-法国-78000-法国,1709年7月17日，帕斯科·科拉斯在Versailles逝世。
1844年3月10日,帕布罗·德·萨拉萨蒂,Pamplona,city,42.81845379999999,-1.6442556000000002,42.7888466,42.8427095,-1.6953841,-1.6044942,Pamplona/Iruña-Navarra - Nafarroa-西班牙,1844年3月10日，帕布罗·德·萨拉萨蒂在Pamplona出生。
1856年,帕布罗·德·萨拉萨蒂,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1856年，帕布罗·德·萨拉萨蒂赴巴黎国立高等音乐舞蹈学院从师著名小提琴家让·德尔菲·阿拉尔。
1908年9月20日,帕布罗·德·萨拉萨蒂,Biarritz,administrative,43.4832523,-1.5592776000000002,43.4475698,43.4945381,-1.5773906,-1.5343915,Biarritz-Bayonne-比利牛斯-大西洋省-Nouvelle-Aquitaine-法国-64200-法国,1908年9月20日，帕布罗·德·萨拉萨蒂在Biarritz逝世。
1881年3月25日,巴托克·贝拉,Banat,region,45.7346665,21.4955376,45.7146665,45.7546665,21.47553760000001,21.5155376,Banat-Timișoara-Timiș-307341-罗马尼亚,1881年3月25日，巴托克·贝拉在Banat出生。
1945年9月26日,巴托克·贝拉,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1945年9月26日，巴托克·贝拉在纽约逝世。
1782年10月27日,尼可罗·帕格尼尼,热那亚,city,44.40726,8.9338624,44.378470899999996,44.5198419,8.6657444,9.095580499999999,热那亚-LIG-意大利,1782年10月27日，尼可罗·帕格尼尼在热那亚出生。
1805年,尼可罗·帕格尼尼,米兰,city,45.4667971,9.1904984,45.3867381,45.535848200000004,9.0408867,9.2781103,米兰-LOM-意大利,在尼可罗·帕格尼尼1805年的时候，他又重新出现在乐坛，当他不再旅游时，他成为了PRINCESS LUCCA的朝廷乐队总监，他在米兰、维也纳、伦敦和巴黎首演以后，他高超的小提琴技巧在人们之间广为流传，尼可罗·帕格尼尼是世界上第一个不须别人资助而可以到世界各地巡回表演的音乐家，而且他还非常聪明。
1805年,尼可罗·帕格尼尼,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,在尼可罗·帕格尼尼1805年的时候，他又重新出现在乐坛，当他不再旅游时，他成为了PRINCESS LUCCA的朝廷乐队总监，他在米兰、维也纳、伦敦和巴黎首演以后，他高超的小提琴技巧在人们之间广为流传，尼可罗·帕格尼尼是世界上第一个不须别人资助而可以到世界各地巡回表演的音乐家，而且他还非常聪明。
1805年,尼可罗·帕格尼尼,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,在尼可罗·帕格尼尼1805年的时候，他又重新出现在乐坛，当他不再旅游时，他成为了PRINCESS LUCCA的朝廷乐队总监，他在米兰、维也纳、伦敦和巴黎首演以后，他高超的小提琴技巧在人们之间广为流传，尼可罗·帕格尼尼是世界上第一个不须别人资助而可以到世界各地巡回表演的音乐家，而且他还非常聪明。
1805年,尼可罗·帕格尼尼,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,在尼可罗·帕格尼尼1805年的时候，他又重新出现在乐坛，当他不再旅游时，他成为了PRINCESS LUCCA的朝廷乐队总监，他在米兰、维也纳、伦敦和巴黎首演以后，他高超的小提琴技巧在人们之间广为流传，尼可罗·帕格尼尼是世界上第一个不须别人资助而可以到世界各地巡回表演的音乐家，而且他还非常聪明。
1833年,尼可罗·帕格尼尼,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,尼可罗·帕格尼尼在1833年的巴黎受埃克托·柏辽兹--一位曾经帮尼可罗·帕格尼尼谱过一首叫哈罗尔德在意大利的曲子的乐家--演出一场中提琴协奏曲。
1833年,埃克托·柏辽兹,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,尼可罗·帕格尼尼在1833年的巴黎受埃克托·柏辽兹--一位曾经帮尼可罗·帕格尼尼谱过一首叫哈罗尔德在意大利的曲子的乐家--演出一场中提琴协奏曲。
1840年5月27日,尼可罗·帕格尼尼,尼斯,city,43.700935799999996,7.2683912,43.6454189,43.7607635,7.1819535000000005,7.323912,尼斯-滨海阿尔卑斯省-Provence-Alpes-Côte d'Azur-法国-法国,1840年5月27日，尼可罗·帕格尼尼在尼斯逝世。
1881年4月20日,尼古拉·雅科夫列维奇·米亚斯科夫斯基,华沙,city,52.2319237,21.006726500000006,52.0978507,52.3681531,20.851688199999998,21.2711512,华沙-Warszawa-马佐夫舍省-波兰,1881年4月20日，尼古拉·雅科夫列维奇·米亚斯科夫斯基在华沙出生。
1902年,尼古拉·雅科夫列维奇·米亚斯科夫斯基,莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1902年，尼古拉·雅科夫列维奇·米亚斯科夫斯基从军校毕业后，一方面在莫斯科军营中担任工程师，同时间利用私人时间跟作曲家莱因霍尔德·莫里采维奇·格里埃尔学习。
1902年,莱因霍尔德·莫里采维奇·格里埃尔,莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1902年，尼古拉·雅科夫列维奇·米亚斯科夫斯基从军校毕业后，一方面在莫斯科军营中担任工程师，同时间利用私人时间跟作曲家莱因霍尔德·莫里采维奇·格里埃尔学习。
1906年,尼古拉·雅科夫列维奇·米亚斯科夫斯基,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1906年，尼古拉·雅科夫列维奇·米亚斯科夫斯基进入圣彼得堡音乐学院，跟随格纳祖诺夫和林姆斯基·高沙可夫学习作曲，同时亦结识了谢尔盖·谢尔盖耶维奇·普罗科菲耶夫，二人成为终身好友。
1906年,谢尔盖·谢尔盖耶维奇·普罗科菲耶夫,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1906年，尼古拉·雅科夫列维奇·米亚斯科夫斯基进入圣彼得堡音乐学院，跟随格纳祖诺夫和林姆斯基·高沙可夫学习作曲，同时亦结识了谢尔盖·谢尔盖耶维奇·普罗科菲耶夫，二人成为终身好友。
1921年,尼古拉·雅科夫列维奇·米亚斯科夫斯基,莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1921年，尼古拉·雅科夫列维奇·米亚斯科夫斯基成为莫斯科音乐学院教授，并加入作曲家联盟，并定居于莫斯科。
1950年8月8日,尼古拉·雅科夫列维奇·米亚斯科夫斯基,苏联-莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502000000004,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1950年8月8日，尼古拉·雅科夫列维奇·米亚斯科夫斯基在苏联-莫斯科逝世。
1844年3月18日,尼古拉·安德烈耶维奇·里姆斯基·科萨科夫,Tikhvin,town,59.644323,33.5418624,59.5997769,59.6548765,33.45017360000001,33.5963445,Тихвин-Тихвинский район-列宁格勒州-Северо-Западный федеральный округ-俄罗斯,1844年3月18日，尼古拉·安德烈耶维奇·里姆斯基·科萨科夫在Tikhvin出生。
1856年,尼古拉·安德烈耶维奇·里姆斯基·科萨科夫,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1856年，尼古拉·安德烈耶维奇·里姆斯基·科萨科夫在圣彼得堡入海军军官候补生队，同时业余时间学习钢琴演奏、观赏歌剧及听音乐会，与巴拉基列夫等人交往，交流音乐创作感受。
1907年,尼古拉·安德烈耶维奇·里姆斯基·科萨科夫,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1907年，尼古拉·安德烈耶维奇·里姆斯基·科萨科夫曾在巴黎指挥谢尔盖·达基列夫举办的俄罗斯音乐演奏会。
1908年6月21日,尼古拉·安德烈耶维奇·里姆斯基·科萨科夫,Luga,state,15.2401304,-15.3441834,12.680130400000001,17.800130399999997,-17.904183399999994,-12.7841834,Louga-塞内加尔,1908年6月21日，尼古拉·安德烈耶维奇·里姆斯基·科萨科夫在Luga逝世。
1880年1月5日,尼古拉·卡尔洛维奇·梅特纳,莫斯科,city,55.7504461,37.6174943,55.4913076,55.95740970000001,37.290502,37.9674277,莫斯科-Центральный административный округ-Москва-ЦФО-俄罗斯,1880年1月5日，尼古拉·卡尔洛维奇·梅特纳在莫斯科出生。
1924年,谢尔盖·瓦西里耶维奇·拉赫玛尼诺夫,北美洲,continent,51.0000002,-109.00000020000002,50.9999502,51.000050200000004,-109.0000502,-108.99995020000001,北美洲,1924年，在好友谢尔盖·瓦西里耶维奇·拉赫玛尼诺夫的帮助下尼古拉·卡尔洛维奇·梅特纳获得到北美洲地区旅行演出的机会，从此旅居国外，由于他性格内向且不善经营，未能在西方建立很高声望。
1924年,尼古拉·卡尔洛维奇·梅特纳,北美洲,continent,51.0000002,-109.00000020000002,50.9999502,51.000050200000004,-109.0000502,-108.99995020000001,北美洲,1924年，在好友谢尔盖·瓦西里耶维奇·拉赫玛尼诺夫的帮助下尼古拉·卡尔洛维奇·梅特纳获得到北美洲地区旅行演出的机会，从此旅居国外，由于他性格内向且不善经营，未能在西方建立很高声望。
1936年,尼古拉·卡尔洛维奇·梅特纳,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,1936年尼古拉·卡尔洛维奇·梅特纳定居英国。
1951年11月13日,尼古拉·卡尔洛维奇·梅特纳,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1951年11月13日，尼古拉·卡尔洛维奇·梅特纳在伦敦逝世。
1855年5月9日,尤利乌斯·伦特根,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1855年5月9日，尤利乌斯·伦特根在莱比锡出生。
1855年5月9日,尤利乌斯·伦特根,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1855年5月9日，尤利乌斯·伦特根在莱比锡出生。
1878年,尤利乌斯·伦特根,荷兰,administrative,52.500169799999995,5.7480820999999995,11.777000000000001,53.744389,-70.2695876,7.2274985,荷兰,1878年，尤利乌斯·伦特根经常访问荷兰。
1932年9月13日,尤利乌斯·伦特根,乌得勒支,city,52.094975299999994,5.109708,52.026282,52.1420506,4.970096,5.1951550000000015,乌得勒支-Utrecht-Nederland-荷兰,1932年9月13日，尤利乌斯·伦特根在乌得勒支逝世。
1660年12月4日,安德烈·坎普拉,Aix-en-Provence,city,43.5298424,5.4474738,43.4461058,43.6259224,5.2694745,5.5063013,普罗旺斯地区艾克斯-Aix-en-Provence-Bouches-du-Rhône-Provence-Alpes-Côte d'Azur-法国-法国,1660年12月4日，安德烈·坎普拉在Aix-en-Provence出生。
1674年,安德烈·坎普拉,Aix-en-Provence,city,43.5298424,5.4474738,43.4461058,43.6259224,5.2694745,5.5063013,普罗旺斯地区艾克斯-Aix-en-Provence-Bouches-du-Rhône-Provence-Alpes-Côte d'Azur-法国-法国,在1674年，安德烈·坎普拉成为Aix-en-Provence的Saint-Sauveur教堂的一个唱诗班男童。
1694年-1700年,安德烈·坎普拉,图卢兹,city,43.6044622,1.4442469,43.532654,43.668708,1.3503956,1.5153795,图卢兹-上加龙省-Occitanie-法国-法国,安德烈·坎普拉在Arles和图卢兹的教堂从事音乐指导工作后，自1694年-1700年，安德烈·坎普拉成为巴黎圣母院的音乐指导。
1744年6月29日,安德烈·坎普拉,Versailles,administrative,48.8035403,2.1266886,48.7792385,48.8286153,2.0699384,2.1683504,Versailles-Yvelines-法兰西岛大区-法国-78000-法国,1744年6月29日，安德烈·坎普拉在Versailles逝世。
1672年4月6日,安德烈·卡迪纳·德图什,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1672年4月6日，安德烈·卡迪纳·德图什在巴黎出生。
1749年2月7日,安德烈·卡迪纳·德图什,Versailles,administrative,48.8035403,2.1266886,48.7792385,48.8286153,2.0699384,2.1683504,Versailles-Yvelines-法兰西岛大区-法国-78000-法国,1749年2月7日，安德烈·卡迪纳·德图什在Versailles逝世。
1750年8月18日,安东尼奥·萨列里,莱尼亚诺,city,37.3228934,-122.0322895,37.2784934,37.340317799999994,-122.0910659,-121.99583,库柏蒂诺-圣克莱拉县-加利福尼亚州-美国,1750年8月18日，安东尼奥·萨列里在莱尼亚诺出生。
1769年,安东尼奥·萨列里,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1769年，当伽斯曼在前往意大利访问的时候，安东尼奥·萨列里创作了第一部传世的歌剧《Le donne letterate》，脚本是由年轻的诗人吉奥凡尼·波切利为伽斯曼编写的。
1825年5月7日,安东尼奥·萨列里,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1825年5月7日，安东尼奥·萨列里在维也纳逝世。
