date,ppl,geo,gtype,glat,glon,gbox0,gbox1,gbox2,gbox3,ginfo,desc,ppls
1887年,恩里克·格拉纳多斯,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1887年恩里克·格拉纳多斯赴巴黎学习。,恩里克·格拉纳多斯
1889年,恩里克·格拉纳多斯,巴塞罗那,city,41.3828939,2.1774322,41.31703529999999,41.4679135,2.0524977,2.2283555,巴塞罗那-BCN-加泰罗尼亚-西班牙,1889年，恩里克·格拉纳多斯回到巴塞罗那。,恩里克·格拉纳多斯
1890年,恩里克·格拉纳多斯,西班牙,administrative,39.3262345,-4.838064900000001,27.43354260000001,43.9933088,-18.3936845,4.5918885000000005,西班牙,1890年恩里克·格拉纳多斯初露锋芒，获得了西班牙国王阿方索13世的注意。,恩里克·格拉纳多斯
1916年3月24日,恩里克·格拉纳多斯,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,1916年3月24日，恩里克·格拉纳多斯在英国逝世。,恩里克·格拉纳多斯
1854年9月1日,恩格尔贝特·洪佩尔丁克,锡格堡,administrative,50.7928332,7.2070774,50.7797872,50.8280134,7.1741991999999986,7.310481200000001,西格堡-Rhein-Sieg-Kreis-Regierungsbezirk Köln-北莱茵-威斯特法伦-53721-德国,1854年9月1日，恩格尔贝特·洪佩尔丁克在锡格堡出生。,恩格尔贝特·洪佩尔丁克
1872年,恩格尔贝特·洪佩尔丁克,科隆,city,50.938361,6.959974000000001,50.8304494,51.0849743,6.7725303,7.162028,科隆-Regierungsbezirk Köln-北莱茵-威斯特法伦-德国,在帕德博恩的中学Theodorianum通过毕业高考后，恩格尔贝特·洪佩尔丁克从1872年起在科隆的音乐学系学习音乐。,恩格尔贝特·洪佩尔丁克
1876年,恩格尔贝特·洪佩尔丁克,慕尼黑,city,48.1371079,11.575382199999998,48.0616244,48.2481162,11.360777,11.722908300000002,慕尼黑-上巴伐利亚行政区-巴伐利亚-德国,但后来恩格尔贝特·洪佩尔丁克与领导层闹翻，并且弃职去了慕尼黑，在那里他从1876年其继续深造。,恩格尔贝特·洪佩尔丁克
1884年,恩格尔贝特·洪佩尔丁克,科隆,city,50.938361,6.959974000000001,50.8304494,51.0849743,6.7725303,7.162028,科隆-Regierungsbezirk Köln-北莱茵-威斯特法伦-德国,1884年弗朗兹·维尔纳提供让恩格尔贝特·洪佩尔丁克在科隆音乐与舞蹈学院执教的机会。,恩格尔贝特·洪佩尔丁克
1885年,恩格尔贝特·洪佩尔丁克,巴塞罗那,city,41.3828939,2.1774322,41.31703529999999,41.4679135,2.0524977,2.2283555,巴塞罗那-BCN-加泰罗尼亚-西班牙,1885年，恩格尔贝特·洪佩尔丁克在巴塞罗那音乐学院当作曲教师。,恩格尔贝特·洪佩尔丁克
1890年,恩格尔贝特·洪佩尔丁克,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1890年，恩格尔贝特·洪佩尔丁克到法兰克福高氏音乐学院任教，同时也是法兰克福报的歌剧专题报告人。,恩格尔贝特·洪佩尔丁克
1890年,恩格尔贝特·洪佩尔丁克,法兰克福,city,50.1106444,8.682091699999999,49.9506444,50.2706444,8.522091699999999,8.8420917,法兰克福-Frankfurt-Regierungsbezirk Darmstadt-黑森州-60311-德国,1890年，恩格尔贝特·洪佩尔丁克到法兰克福高氏音乐学院任教，同时也是法兰克福报的歌剧专题报告人。,恩格尔贝特·洪佩尔丁克
1893年12月23日,恩格尔贝特·洪佩尔丁克,Weimar,town,50.9802813,11.3290855,50.9402813,51.02028129999999,11.2890855,11.3690855,Weimar-图林根-99423-德国,恩格尔贝特·洪佩尔丁克1893年12月23日在Weimar首演的歌剧汉泽尔与格蕾太尔获得世界性成功，并且使得作曲家获得经济上的独立。,恩格尔贝特·洪佩尔丁克
1900年-1920年,恩格尔贝特·洪佩尔丁克,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1900年-1920年，恩格尔贝特·洪佩尔丁克是柏林艺术学院作曲大师班领导，也是柏林斯坦音乐学院教授。,恩格尔贝特·洪佩尔丁克
1921年9月27日,恩格尔贝特·洪佩尔丁克,Neustrelitz,administrative,53.3617163,13.0630004,53.260829099999995,53.4123182,12.928488699999999,13.180899800000002,Neustrelitz-Mecklenburgische Seenplatte-梅克伦堡-前波美拉尼亚-17235-德国,1921年9月27日，恩格尔贝特·洪佩尔丁克在Neustrelitz逝世。,恩格尔贝特·洪佩尔丁克
1900年8月23日,恩斯特·克热内克,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1900年8月23日，恩斯特·克热内克在维也纳出生。,恩斯特·克热内克
1920年-1923年,恩斯特·克热内克,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1920年-1923年，恩斯特·克热内克在柏林师从弗朗兹·施雷克尔。,恩斯特·克热内克 弗朗兹·施雷克尔
1920年-1923年,弗朗兹·施雷克尔,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1920年-1923年，恩斯特·克热内克在柏林师从弗朗兹·施雷克尔。,恩斯特·克热内克 弗朗兹·施雷克尔
1938年,恩斯特·克热内克,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1938年，恩斯特·克热内克移居美国。,恩斯特·克热内克
1991年12月22日,恩斯特·克热内克,Palm Springs,city,33.8246269,-116.540303,33.6124222,33.9319778,-116.7120868,-116.4428048,Palm Springs-Riverside County-加利福尼亚州-美国,1991年12月22日，恩斯特·克热内克在Palm Springs逝世。,恩斯特·克热内克
1894年10月30日,彼得·沃洛克,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1894年10月30日，彼得·沃洛克在伦敦出生。,彼得·沃洛克
1930年12月27日,彼得·沃洛克,伦敦,city,51.5073219,-0.1276474,51.3473219,51.6673219,-0.2876474,0.0323526,伦敦-Greater London-英格兰-SW1A 2DX-英国,1930年12月27日，彼得·沃洛克在伦敦逝世。,彼得·沃洛克
1840年5月7日,彼得·伊里奇·柴可夫斯基,Votkinsk,city,57.052505,53.990612,56.98762900000001,57.083294,53.8724755,54.0398062,Воткинск-городской округ Воткинск-Удмуртия-Приволжский федеральный округ-427430-俄罗斯,1840年5月7日，彼得·伊里奇·柴可夫斯基在Votkinsk出生。,彼得·伊里奇·柴可夫斯基
1891年,彼得·伊里奇·柴可夫斯基,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1891年，彼得·伊里奇·柴可夫斯基受邀至美国指挥自己的作品。,彼得·伊里奇·柴可夫斯基
1893年11月6日,彼得·伊里奇·柴可夫斯基,圣彼得堡,city,59.938732,30.316229,59.7441481,60.0907368,30.0433427,30.56716620000001,圣彼得堡-Центральный район-Санкт-Петербург-Северо-Западный федеральный округ-190000-俄罗斯,1893年11月6日，彼得·伊里奇·柴可夫斯基在圣彼得堡逝世。,彼得·伊里奇·柴可夫斯基
1810年3月1日,弗雷德里克·肖邦,Żelazowa Wola,village,52.257203,20.3178116,52.237203,52.277203,20.2978116,20.3378116,Żelazowa Wola-gmina Sochaczew-powiat sochaczewski-马佐夫舍省-96-503-波兰,1810年3月1日，弗雷德里克·肖邦在Żelazowa Wola出生。,弗雷德里克·肖邦
1834年,弗雷德里克·肖邦,亚琛,locality,43.747929,6.657014599999999,43.737929,43.757929,6.647014599999999,6.667014599999999,La Chen-Séranon-Grasse-滨海阿尔卑斯省-Provence-Alpes-Côte d'Azur-法国-06750-法国,1834年，弗雷德里克·肖邦和费迪南·希勒共同访问了在亚琛举行的的莱茵河畔音乐节，弗雷德里克·肖邦、希勒还有费利克斯·门德尔松·巴托尔迪三人在此次音乐节中碰面并一起去了Dusseldorf 、科布伦兹和科隆，他们三人彼此欣赏对方的音乐才华，并互相学习和切磋了音乐技艺。,弗雷德里克·肖邦 费迪南·希勒 费利克斯·门德尔松·巴托尔迪
1834年,费迪南·希勒,亚琛,locality,43.747929,6.657014599999999,43.737929,43.757929,6.647014599999999,6.667014599999999,La Chen-Séranon-Grasse-滨海阿尔卑斯省-Provence-Alpes-Côte d'Azur-法国-06750-法国,1834年，弗雷德里克·肖邦和费迪南·希勒共同访问了在亚琛举行的的莱茵河畔音乐节，弗雷德里克·肖邦、希勒还有费利克斯·门德尔松·巴托尔迪三人在此次音乐节中碰面并一起去了Dusseldorf 、科布伦兹和科隆，他们三人彼此欣赏对方的音乐才华，并互相学习和切磋了音乐技艺。,弗雷德里克·肖邦 费迪南·希勒 费利克斯·门德尔松·巴托尔迪
1834年,费利克斯·门德尔松·巴托尔迪,亚琛,locality,43.747929,6.657014599999999,43.737929,43.757929,6.647014599999999,6.667014599999999,La Chen-Séranon-Grasse-滨海阿尔卑斯省-Provence-Alpes-Côte d'Azur-法国-06750-法国,1834年，弗雷德里克·肖邦和费迪南·希勒共同访问了在亚琛举行的的莱茵河畔音乐节，弗雷德里克·肖邦、希勒还有费利克斯·门德尔松·巴托尔迪三人在此次音乐节中碰面并一起去了Dusseldorf 、科布伦兹和科隆，他们三人彼此欣赏对方的音乐才华，并互相学习和切磋了音乐技艺。,弗雷德里克·肖邦 费迪南·希勒 费利克斯·门德尔松·巴托尔迪
1834年,弗雷德里克·肖邦,Dusseldorf ,city,51.2254018,6.7763137,51.0654018,51.3854018,6.6163137,6.9363137,杜塞尔多夫会展中心-Düsseldorf-Regierungsbezirk Düsseldorf-北莱茵-威斯特法伦-40213-德国,1834年，弗雷德里克·肖邦和费迪南·希勒共同访问了在亚琛举行的的莱茵河畔音乐节，弗雷德里克·肖邦、希勒还有费利克斯·门德尔松·巴托尔迪三人在此次音乐节中碰面并一起去了Dusseldorf 、科布伦兹和科隆，他们三人彼此欣赏对方的音乐才华，并互相学习和切磋了音乐技艺。,弗雷德里克·肖邦 费迪南·希勒 费利克斯·门德尔松·巴托尔迪
1834年,费迪南·希勒,Dusseldorf ,city,51.2254018,6.7763137,51.0654018,51.3854018,6.6163137,6.9363137,杜塞尔多夫会展中心-Düsseldorf-Regierungsbezirk Düsseldorf-北莱茵-威斯特法伦-40213-德国,1834年，弗雷德里克·肖邦和费迪南·希勒共同访问了在亚琛举行的的莱茵河畔音乐节，弗雷德里克·肖邦、希勒还有费利克斯·门德尔松·巴托尔迪三人在此次音乐节中碰面并一起去了Dusseldorf 、科布伦兹和科隆，他们三人彼此欣赏对方的音乐才华，并互相学习和切磋了音乐技艺。,弗雷德里克·肖邦 费迪南·希勒 费利克斯·门德尔松·巴托尔迪
1834年,费利克斯·门德尔松·巴托尔迪,Dusseldorf ,city,51.2254018,6.7763137,51.0654018,51.3854018,6.6163137,6.9363137,杜塞尔多夫会展中心-Düsseldorf-Regierungsbezirk Düsseldorf-北莱茵-威斯特法伦-40213-德国,1834年，弗雷德里克·肖邦和费迪南·希勒共同访问了在亚琛举行的的莱茵河畔音乐节，弗雷德里克·肖邦、希勒还有费利克斯·门德尔松·巴托尔迪三人在此次音乐节中碰面并一起去了Dusseldorf 、科布伦兹和科隆，他们三人彼此欣赏对方的音乐才华，并互相学习和切磋了音乐技艺。,弗雷德里克·肖邦 费迪南·希勒 费利克斯·门德尔松·巴托尔迪
1849年10月17日,弗雷德里克·肖邦,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1849年10月17日，弗雷德里克·肖邦在巴黎逝世。,弗雷德里克·肖邦
1862年1月29日,弗雷德里克·戴留斯,Bradford,city,53.7944229,-1.7519186000000002,53.7243414,53.963151,-2.0612483,-1.6403301,Bradford-Yorkshire and the Humber-英格兰-英国,1862年1月29日，弗雷德里克·戴留斯在Bradford出生。,弗雷德里克·戴留斯
1886年,弗雷德里克·戴留斯,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年，弗雷德里克·戴留斯入莱比锡门德尔松音乐戏剧学院，并结识爱德华·格里格。,弗雷德里克·戴留斯 爱德华·格里格
1886年,弗雷德里克·戴留斯,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年，弗雷德里克·戴留斯入莱比锡门德尔松音乐戏剧学院，并结识爱德华·格里格。,弗雷德里克·戴留斯 爱德华·格里格
1886年,爱德华·格里格,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年，弗雷德里克·戴留斯入莱比锡门德尔松音乐戏剧学院，并结识爱德华·格里格。,弗雷德里克·戴留斯 爱德华·格里格
1886年,爱德华·格里格,莱比锡,city,51.3406321,12.3747329,51.1806321,51.5006321,12.2147329,12.5347329,莱比锡-Leipzig-萨克森自由州-04109-德国,1886年，弗雷德里克·戴留斯入莱比锡门德尔松音乐戏剧学院，并结识爱德华·格里格。,弗雷德里克·戴留斯 爱德华·格里格
1887年,弗雷德里克·戴留斯,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1887年，弗雷德里克·戴留斯到巴黎居住并与莫里斯·拉威尔等人交往。,弗雷德里克·戴留斯 莫里斯·拉威尔
1887年,莫里斯·拉威尔,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1887年，弗雷德里克·戴留斯到巴黎居住并与莫里斯·拉威尔等人交往。,弗雷德里克·戴留斯 莫里斯·拉威尔
1897年,弗雷德里克·戴留斯,枫丹白露,administrative,48.4049375,2.7015872000000005,48.344865399999996,48.50227279999999,2.561334,2.8021671,枫丹白露-Fontainebleau-Seine-et-Marne-法兰西岛大区-法国-77300-法国,1897年，弗雷德里克·戴留斯结婚后，定居在枫丹白露附近的Limpsfield，专心从事创作。,弗雷德里克·戴留斯
1897年,弗雷德里克·戴留斯,Limpsfield,administrative,51.2414319,0.0357392436666611,51.1972942,51.285597,-0.0159059,0.0582163,Limpsfield-Tandridge-Surrey-South East-英格兰-英国,1897年，弗雷德里克·戴留斯结婚后，定居在枫丹白露附近的Limpsfield，专心从事创作。,弗雷德里克·戴留斯
1918年-1922年,弗雷德里克·戴留斯,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,1918年-1922年，弗雷德里克·戴留斯曾短暂返回英国，后由于健康原因返回法国。,弗雷德里克·戴留斯
1918年-1922年,弗雷德里克·戴留斯,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1918年-1922年，弗雷德里克·戴留斯曾短暂返回英国，后由于健康原因返回法国。,弗雷德里克·戴留斯
1934年6月10日,弗雷德里克·戴留斯,Lozère,administrative,44.5425706,3.52111464833333,44.109344799999995,44.975777,2.9822622,3.9983616,Lozère-Occitanie-法国-法国,1934年6月10日，弗雷德里克·戴留斯在Lozère逝世。,弗雷德里克·戴留斯
1875年2月2日,弗里茨·克莱斯勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1875年2月2日，弗里茨·克莱斯勒在维也纳出生。,弗里茨·克莱斯勒
1882年,弗里茨·克莱斯勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1882年，弗里茨·克莱斯勒进入维也纳音乐与表演艺术大学师从约瑟夫·黑尔梅斯伯格学习小提琴，并跟随安东·布鲁克纳学习乐理；这是维也纳音乐学院第一次破例招收10岁以下的学生。,弗里茨·克莱斯勒 安东·布鲁克纳
1882年,安东·布鲁克纳,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1882年，弗里茨·克莱斯勒进入维也纳音乐与表演艺术大学师从约瑟夫·黑尔梅斯伯格学习小提琴，并跟随安东·布鲁克纳学习乐理；这是维也纳音乐学院第一次破例招收10岁以下的学生。,弗里茨·克莱斯勒 安东·布鲁克纳
1884年,弗里茨·克莱斯勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1884年，弗里茨·克莱斯勒赢得维也纳音乐学院大赛金奖，奖品是一把四分之三的Amati。,弗里茨·克莱斯勒
1885年-1887年,弗里茨·克莱斯勒,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1885年-1887年，弗里茨·克莱斯勒获得一笔奖学金，在巴黎国立高等音乐舞蹈学院学习，导师包括在巴黎音乐学院执教五十余年的约瑟夫·马萨，莱奥·德利布和儒勒·马斯内等。,弗里茨·克莱斯勒 莱奥·德利布 儒勒·马斯内
1885年-1887年,莱奥·德利布,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1885年-1887年，弗里茨·克莱斯勒获得一笔奖学金，在巴黎国立高等音乐舞蹈学院学习，导师包括在巴黎音乐学院执教五十余年的约瑟夫·马萨，莱奥·德利布和儒勒·马斯内等。,弗里茨·克莱斯勒 莱奥·德利布 儒勒·马斯内
1885年-1887年,儒勒·马斯内,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1885年-1887年，弗里茨·克莱斯勒获得一笔奖学金，在巴黎国立高等音乐舞蹈学院学习，导师包括在巴黎音乐学院执教五十余年的约瑟夫·马萨，莱奥·德利布和儒勒·马斯内等。,弗里茨·克莱斯勒 莱奥·德利布 儒勒·马斯内
1887年,弗里茨·克莱斯勒,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1887年，巴黎音乐学院举行音乐大赛，其弗里茨·克莱斯勒参赛者个个比他年长十余岁，由于他的镇静和出色演奏，人们知道弗里茨·克莱斯勒必定入围，但结果出人意外，在巴黎国立高等音乐舞蹈学院毕业赛一等奖的五位获一等奖的小提琴手名单中，弗里茨·克莱斯勒名列前茅，特被授予“一等的一等奖”；这在巴黎音乐学院是史无前例的。,弗里茨·克莱斯勒
1888年,弗里茨·克莱斯勒,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1888年钢琴家莫利茨·罗森塔尔邀请弗里茨·克莱斯勒到美国同台演出50场，每场50美元，并答应母亲同行。,弗里茨·克莱斯勒
1888年11月,弗里茨·克莱斯勒,波士顿,city,42.3602534,-71.0582912,42.2279111,42.39697750000001,-71.19126,-70.8044881,波士顿-Suffolk County-马萨诸塞州-美国,1888年11月，弗里茨·克莱斯勒首次在波士顿登台演出，演奏门德尔松小提琴协奏曲；演奏中小提琴的E弦断了，弗里茨·克莱斯勒在A弦的高位继续演奏。,弗里茨·克莱斯勒
1889年3月1日,弗里茨·克莱斯勒,芝加哥,city,41.87556160000001,-87.6244212,41.644531,42.023039600000004,-87.940101,-87.52398409999998,芝加哥-Cook County-伊利诺伊州-美国,1889年3月1日，弗里茨·克莱斯勒在芝加哥开始演出。,弗里茨·克莱斯勒
1898年1月23日,弗里茨·克莱斯勒,奥地利,administrative,47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776000000002,奥地利,1898年1月23日，弗里茨·克莱斯勒回到奥地利，在维也纳爱乐团伴奏下，首次在家乡登台演出，他出色地演奏了布鲁赫的第二号小提琴协奏曲，赢得多次喝彩。,弗里茨·克莱斯勒
1898年1月23日,弗里茨·克莱斯勒,维也纳,city,48.2083537,16.372504199999998,48.0483537,48.3683537,16.212504199999998,16.532504199999998,维也纳-Wien-1010-奥地利,1898年1月23日，弗里茨·克莱斯勒回到奥地利，在维也纳爱乐团伴奏下，首次在家乡登台演出，他出色地演奏了布鲁赫的第二号小提琴协奏曲，赢得多次喝彩。,弗里茨·克莱斯勒
1899年12月1日,弗里茨·克莱斯勒,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1899年12月1日，弗里茨·克莱斯勒在柏林与尼基施·阿图尔指挥的柏林爱乐乐团合作举办了一张音乐会，当晚，有小提琴无冕王之称的欧仁·伊萨伊在座。,弗里茨·克莱斯勒 欧仁·伊萨伊
1899年12月1日,欧仁·伊萨伊,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1899年12月1日，弗里茨·克莱斯勒在柏林与尼基施·阿图尔指挥的柏林爱乐乐团合作举办了一张音乐会，当晚，有小提琴无冕王之称的欧仁·伊萨伊在座。,弗里茨·克莱斯勒 欧仁·伊萨伊
1900年-1902年,弗里茨·克莱斯勒,Scandinavia,administrative,44.4616446,-89.14927850000002,44.45353789999999,44.4678446,-89.15624179999998,-89.13611429999996,Scandinavia-Waupaca County-威斯康星州-美国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1900年-1902年,弗里茨·克莱斯勒,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1900年-1902年,弗里茨·克莱斯勒,英国,administrative,54.70235450000001,-3.2765752999999997,49.674,61.06100000000001,-14.015517000000001,2.0919117,英国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1900年-1902年,弗里茨·克莱斯勒,西班牙,administrative,39.3262345,-4.838064900000001,27.43354260000001,43.9933088,-18.3936845,4.5918885000000005,西班牙,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1900年-1902年,弗里茨·克莱斯勒,法国,administrative,46.603353999999996,1.8883334999999999,-50.2187169,51.268318,-178.3873749,172.30571519999995,法国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1900年-1902年,弗里茨·克莱斯勒,德国,administrative,51.0834196,10.4234469,47.2701114,55.099161,5.8663153,15.041931900000002,德国,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1900年-1902年,弗里茨·克莱斯勒,意大利,administrative,42.6384261,12.674297,35.2889616,47.09214620000001,6.6272658,18.784474600000006,意大利,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1900年-1902年,弗里茨·克莱斯勒,奥地利,administrative,47.2000338,13.199959,46.3722761,49.0205305,9.5307487,17.160776000000002,奥地利,1900年-1902年，Wolff&Sach为弗里茨·克莱斯勒安排了法国、意大利、德国、奥地利、西班牙、英国、美国以及Scandinavia诸国的音乐会演出。,弗里茨·克莱斯勒
1902年9月,弗里茨·克莱斯勒,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1902年9月，弗里茨·克莱斯勒与哈瑞特在纽约成婚。,弗里茨·克莱斯勒
1923年4月23日,弗里茨·克莱斯勒,上海,city,31.2252985,121.4890497,31.0652985,31.3852985,121.3290497,121.6490497,上海市-黄浦区-上海市-200010-中国,1923年4月23日，弗里茨·克莱斯勒夫妇乘Str.Shanghai Maru号轮船抵达上海，钢琴伴奏Michael Raucheisen同行。,弗里茨·克莱斯勒
1924年,弗里茨·克莱斯勒,柏林,city,52.5170365,13.388859900000002,52.3570365,52.6770365,13.228859900000002,13.548859900000002,柏林-10117-德国,1924年，弗里茨·克莱斯勒回到柏林。,弗里茨·克莱斯勒
1929年6月19日,弗里茨·克莱斯勒,格拉斯哥,city,55.86113889999999,-4.2501672,55.7011389,56.0211389,-4.4101672,-4.0901672,格拉斯哥-Glasgow City-苏格兰-G2 1DY-英国,1929年6月19日，弗里茨·克莱斯勒荣获格拉斯哥大学名誉法学博士学位。,弗里茨·克莱斯勒
1938年,弗里茨·克莱斯勒,巴黎,city,48.85661010000001,2.3514992,48.8155755,48.902156,2.224122,2.4697602,巴黎-法兰西岛大区-法国-法国,1938年，弗里茨·克莱斯勒迁往巴黎。,弗里茨·克莱斯勒
1941年4月27日,弗里茨·克莱斯勒,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1941年4月27日，弗里茨·克莱斯勒在纽约遭遇车祸，头骨破裂。,弗里茨·克莱斯勒
1943年,弗里茨·克莱斯勒,美国,administrative,39.7837304,-100.4458825,-14.7608358,71.6048217,-180.0,180.0,美国,1943年，弗里茨·克莱斯勒移民美国，并入美国国籍。,弗里茨·克莱斯勒
1962年1月29日,弗里茨·克莱斯勒,纽约,city,40.7127281,-74.0060152,40.477399,40.9161785,-74.25909,-73.7001809,纽约-纽约州-美国,1962年1月29日，弗里茨·克莱斯勒在纽约逝世。,弗里茨·克莱斯勒
1852年11月21日,弗朗西斯科·塔雷加,Villarreal,hamlet,37.5489311,-1.6357403999999998,37.5289311,37.5689311,-1.6557403999999998,-1.6157404,Villarreal-Alto Guadalentín-Murcia-30813-西班牙,1852年11月21日，弗朗西斯科·塔雷加在Villarreal出生。,弗朗西斯科·塔雷加
1862年,弗朗西斯科·塔雷加,巴塞罗那,city,41.3828939,2.1774322,41.31703529999999,41.4679135,2.0524977,2.2283555,巴塞罗那-BCN-加泰罗尼亚-西班牙,Julián Arcas听说了弗朗西斯科·塔雷加非凡的音乐天赋，于1862年带领弗朗西斯科·塔雷加前往巴塞罗那学习。,弗朗西斯科·塔雷加
1865年,弗朗西斯科·塔雷加,Valencia,city,39.4699014,-0.3759513,39.2784496,39.5666202,-0.4325512,-0.2725205,València-Comarca de València-巴伦西亚-Comunitat Valenciana-西班牙,1865年，弗朗西斯科·塔雷加带着一把吉他只身前往Valencia过着流浪自由的生活，后因国家动荡而参军。,弗朗西斯科·塔雷加
1874年,弗朗西斯科·塔雷加,马德里,city,40.4167047,-3.7035825,40.3119774,40.6437293,-3.8889539,-3.5179163,马德里-Área metropolitana de Madrid y Corredor del Henares-Comunidad de Madrid-28001-西班牙,1874年，弗朗西斯科·塔雷加获得富商Antonio Canesa的资助得以进入马德里音乐学院进行深造，虽然弗朗西斯科·塔雷加主修的是钢琴，但最后还是选择了吉他伴随他一生。,弗朗西斯科·塔雷加
